========================================================================
NANDA-UNIFIED BENCHMARK RUNNER   (predictors built so far: L2-Norm, Dropout)
========================================================================
config     : /Users/jonathanjohn/Documents/grokking-benchmark/06_Code/configs/nanda_unified.yaml
output_dir : /Users/jonathanjohn/Documents/grokking-benchmark/08_Experiments/results/nanda_unified
device     : mps
task       : (a + b) mod 113   '=' token id 113   vocab 114
model      : 4-head, d_model=128, init_std=0.07071  (small init)
optimiser  : AdamW lr=0.001 betas=(0.9, 0.98) weight_decay=1.0
run        : seeds=5  epochs=40000  full-batch=3830
grok thr.  : [0.9, 0.95, 0.99] (primary 0.9)   dropout-variance: n_samples=100 rate=0.5
checkpoints: save every 50 (gcd of [100, 200, 250]), evaluate every 100
========================================================================
[seed 3] epoch   7000/40000  train_acc=1.0000  test_acc=0.0313  sum_w2=4343.0  elapsed=  1312.517s  d1000= 185.398s
[seed 3] epoch   8000/40000  train_acc=1.0000  test_acc=0.0567  sum_w2=2909.7  elapsed=  1498.422s  d1000= 185.905s
[seed 3] epoch   9000/40000  train_acc=1.0000  test_acc=0.1520  sum_w2=3738.3  elapsed=  1684.207s  d1000= 185.785s
[seed 3] epoch  10000/40000  train_acc=1.0000  test_acc=0.3123  sum_w2=3473.1  elapsed=  1870.342s  d1000= 186.134s
[seed 3] epoch  11000/40000  train_acc=1.0000  test_acc=0.8756  sum_w2=2159.6  elapsed=  2056.142s  d1000= 185.800s
[seed 3] epoch  12000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1607.2  elapsed=  2242.396s  d1000= 186.254s
[seed 3] epoch  13000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1417.7  elapsed=  2429.186s  d1000= 186.790s
[seed 3] epoch  14000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1681.8  elapsed=  2614.875s  d1000= 185.689s
[seed 3] epoch  15000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1434.0  elapsed=  2802.028s  d1000= 187.153s
[seed 3] epoch  16000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1538.5  elapsed=  2989.141s  d1000= 187.113s
[seed 3] epoch  17000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1328.8  elapsed=  3175.438s  d1000= 186.297s
[seed 3] epoch  18000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1579.4  elapsed=  3362.062s  d1000= 186.625s
[seed 3] epoch  19000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1314.3  elapsed=  3548.413s  d1000= 186.350s
[seed 3] epoch  20000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1480.3  elapsed=  3734.879s  d1000= 186.466s
[seed 3] epoch  21000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1320.4  elapsed=  3921.621s  d1000= 186.743s
[seed 3] epoch  22000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1558.5  elapsed=  4107.948s  d1000= 186.327s
[seed 3] epoch  23000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1326.6  elapsed=  4298.450s  d1000= 190.501s
[seed 3] epoch  24000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1466.1  elapsed=  4488.279s  d1000= 189.830s
[seed 3] epoch  25000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1288.2  elapsed=  4677.416s  d1000= 189.137s
[seed 3] epoch  26000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1305.9  elapsed=  4866.669s  d1000= 189.253s
[seed 3] epoch  27000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1425.7  elapsed=  5059.703s  d1000= 193.033s
[seed 3] epoch  28000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1236.6  elapsed=  5251.491s  d1000= 191.788s
[seed 3] epoch  29000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1404.0  elapsed=  5439.904s  d1000= 188.413s
[seed 3] epoch  30000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=993.5  elapsed=  5627.576s  d1000= 187.672s
[seed 3] epoch  31000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1654.4  elapsed=  5815.080s  d1000= 187.504s
[seed 3] epoch  32000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1210.6  elapsed=  6002.493s  d1000= 187.413s
[seed 3] epoch  33000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1583.4  elapsed=  6188.415s  d1000= 185.921s
[seed 3] epoch  34000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1374.1  elapsed=  6374.961s  d1000= 186.546s
[seed 3] epoch  35000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1552.3  elapsed=  6561.608s  d1000= 186.647s
[seed 3] epoch  36000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1289.1  elapsed=  6748.583s  d1000= 186.975s
[seed 3] epoch  37000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1585.0  elapsed=  6935.564s  d1000= 186.981s
[seed 3] epoch  38000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1295.5  elapsed=  7121.677s  d1000= 186.113s
[seed 3] epoch  39000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1361.7  elapsed=  7311.875s  d1000= 190.198s
[seed 3] epoch  39999/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1320.7  elapsed=  7500.358s  d1000= 188.483s
[seed 3] done in 7500.8s  grok_epoch=11019  final_test_acc=1.0000
[seed 4] epoch      0/40000  train_acc=0.0086  test_acc=0.0082  sum_w2=1042.9  elapsed=     6.653s  d1000=   6.653s
[seed 4] epoch   1000/40000  train_acc=1.0000  test_acc=0.0007  sum_w2=5002.0  elapsed=   193.627s  d1000= 186.974s
[seed 4] epoch   2000/40000  train_acc=1.0000  test_acc=0.0008  sum_w2=3638.1  elapsed=   379.235s  d1000= 185.609s
[seed 4] epoch   3000/40000  train_acc=1.0000  test_acc=0.0009  sum_w2=4740.9  elapsed=   565.185s  d1000= 185.950s
[seed 4] epoch   4000/40000  train_acc=1.0000  test_acc=0.0011  sum_w2=4445.2  elapsed=   751.121s  d1000= 185.935s
[seed 4] epoch   5000/40000  train_acc=0.9995  test_acc=0.0018  sum_w2=4314.4  elapsed=   936.969s  d1000= 185.848s
[seed 4] epoch   6000/40000  train_acc=1.0000  test_acc=0.0017  sum_w2=4895.5  elapsed=  1123.278s  d1000= 186.309s
[seed 4] epoch   7000/40000  train_acc=1.0000  test_acc=0.0019  sum_w2=4583.9  elapsed=  1309.034s  d1000= 185.756s
[seed 4] epoch   8000/40000  train_acc=1.0000  test_acc=0.0015  sum_w2=3382.4  elapsed=  1494.729s  d1000= 185.696s
[seed 4] epoch   9000/40000  train_acc=1.0000  test_acc=0.0023  sum_w2=4701.9  elapsed=  1682.358s  d1000= 187.628s
[seed 4] epoch  10000/40000  train_acc=1.0000  test_acc=0.0025  sum_w2=4718.9  elapsed=  1868.718s  d1000= 186.360s
[seed 4] epoch  11000/40000  train_acc=1.0000  test_acc=0.0032  sum_w2=3481.9  elapsed=  2055.378s  d1000= 186.660s
[seed 4] epoch  12000/40000  train_acc=1.0000  test_acc=0.0028  sum_w2=4579.0  elapsed=  2242.426s  d1000= 187.048s
[seed 4] epoch  13000/40000  train_acc=1.0000  test_acc=0.0034  sum_w2=4646.3  elapsed=  2428.757s  d1000= 186.332s
[seed 4] epoch  14000/40000  train_acc=1.0000  test_acc=0.0035  sum_w2=3294.1  elapsed=  2615.765s  d1000= 187.008s
[seed 4] epoch  15000/40000  train_acc=1.0000  test_acc=0.0044  sum_w2=4673.4  elapsed=  2802.553s  d1000= 186.787s
